1.275	9.47528
1.28	9.53824
1.285	9.60126
1.29	9.66438
1.295	9.72763
1.3	9.79107
1.305	9.85471
1.31	9.9186
1.315	9.98274
1.32	10.0472
1.325	10.1118
1.33	10.1767
1.335	10.2419
1.34	10.3072
1.345	10.3727
1.35	10.4382
1.355	10.5039
1.36	10.5698
1.365	10.6358
1.37	10.702
1.375	10.7685
1.38	10.8351
1.385	10.9021
1.39	10.9693
1.395	11.0367
1.4	11.1044
1.405	11.1724
1.41	11.2406
1.415	11.3092
1.42	11.3781
1.425	11.4473
1.43	11.5168
1.435	11.5866
1.44	11.6568
1.445	11.7272
1.45	11.798
1.455	11.8691
1.46	11.9406
1.465	12.0124
1.47	12.0845
1.475	12.1569
1.48	12.2297
1.485	12.3028
1.49	12.3763
1.495	12.4501
1.5	12.5242
1.505	12.5986
1.51	12.6734
1.515	12.7484
1.52	12.8237
1.525	12.8993
1.53	12.9752
1.535	13.0514
1.54	13.1278
1.545	13.2045
1.55	13.2815
1.555	13.3587
1.56	13.4362
1.565	13.514
1.57	13.5921
1.575	13.6705
1.58	13.749
1.585	13.8278
1.59	13.9067
1.595	13.9856
1.6	14.0646
1.605	14.1436
1.61	14.2226
1.615	14.3016
1.62	14.3806
1.625	14.4596
1.63	14.5387
1.635	14.6179
1.64	14.6971
1.645	14.7764
1.65	14.8557
1.655	14.9352
1.66	15.0146
1.665	15.0941
1.67	15.1736
1.675	15.2531
1.68	15.3326
1.685	15.4122
1.69	15.4918
1.695	15.5715
1.7	15.6514
1.705	15.7315
1.71	15.8118
1.715	15.8924
1.72	15.9732
1.725	16.0543
1.73	16.1356
1.735	16.2172
1.74	16.2988
1.745	16.3806
1.75	16.4625
1.755	16.5444
1.76	16.6263
1.765	16.7084
1.77	16.7905
1.775	16.8728
1.78	16.9553
1.785	17.0378
1.79	17.1206
1.795	17.2035
1.8	17.2867
1.805	17.37
1.81	17.4536
1.815	17.5374
1.82	17.6214
1.825	17.7056
1.83	17.7901
1.835	17.8747
1.84	17.9596
1.845	18.0447
1.85	18.13
1.855	18.2155
1.86	18.3013
1.865	18.3872
1.87	18.4734
1.875	18.5598
1.88	18.6464
1.885	18.7333
1.89	18.8203
1.895	18.9075
1.9	18.9949
1.905	19.0824
1.91	19.17
1.915	19.2577
1.92	19.3456
1.925	19.4337
1.93	19.5219
1.935	19.6104
1.94	19.699
1.945	19.7879
1.95	19.8771
1.955	19.9664
1.96	20.0558
1.965	20.1454
1.97	20.2348
1.975	20.3241
1.98	20.413
1.985	20.5016
1.99	20.5898
1.995	20.6777
2	20.7653
2.005	20.8527
2.01	20.9398
2.015	21.0267
2.02	21.1134
2.025	21.2001
2.03	21.2866
2.035	21.3731
2.04	21.4596
2.045	21.5461
2.05	21.6327
2.055	21.7193
2.06	21.806
2.065	21.8927
2.07	21.9795
2.075	22.0663
2.08	22.1532
2.085	22.2402
2.09	22.3272
2.095	22.4143
2.1	22.5015
2.105	22.5887
2.11	22.676
2.115	22.7633
2.12	22.8505
2.125	22.9376
2.13	23.0245
2.135	23.1112
2.14	23.1977
2.145	23.2839
2.15	23.3699
2.155	23.4558
2.16	23.5416
2.165	23.6273
2.17	23.7129
2.175	23.7986
2.18	23.8844
2.185	23.9703
2.19	24.0564
2.195	24.1426
2.2	24.2292
2.205	24.3159
2.21	24.403
2.215	24.4903
2.22	24.5779
2.225	24.6658
2.23	24.7538
2.235	24.842
2.24	24.9303
2.245	25.0187
2.25	25.1071
2.255	25.1955
2.26	25.2839
2.265	25.3722
2.27	25.4606
2.275	25.5489
2.28	25.6373
2.285	25.7257
2.29	25.8141
2.295	25.9026
2.3	25.9912
2.305	26.0799
2.31	26.1687
2.315	26.2577
2.32	26.3469
2.325	26.4363
2.33	26.5261
2.335	26.6161
2.34	26.7065
2.345	26.7973
2.35	26.8884
2.355	26.9797
2.36	27.0712
2.365	27.1628
2.37	27.2544
2.375	27.3459
2.38	27.4373
2.385	27.5285
2.39	27.6196
2.395	27.7105
2.4	27.8012
2.405	27.8917
2.41	27.9818
2.415	28.0716
2.42	28.1611
2.425	28.2501
2.43	28.3388
2.435	28.4272
2.44	28.5153
2.445	28.6031
2.45	28.6908
2.455	28.7784
2.46	28.8659
2.465	28.9532
2.47	29.0404
2.475	29.1274
2.48	29.2139
2.485	29.3
2.49	29.3854
2.495	29.4701
2.5	29.5543
2.505	29.6379
2.51	29.7212
2.515	29.8043
2.52	29.8872
2.525	29.9702
2.53	30.0532
2.535	30.1365
2.54	30.2199
2.545	30.3035
2.55	30.3874
2.555	30.4715
2.56	30.5559
2.565	30.6406
2.57	30.7254
2.575	30.8105
2.58	30.8958
2.585	30.9813
2.59	31.0669
2.595	31.1528
2.6	31.2388
2.605	31.3249
2.61	31.4113
2.615	31.4978
2.62	31.5844
2.625	31.6712
2.63	31.7581
2.635	31.8451
2.64	31.9322
2.645	32.0195
2.65	32.107
2.655	32.1947
2.66	32.2826
2.665	32.3708
2.67	32.4593
2.675	32.5481
2.68	32.6371
2.685	32.7263
2.69	32.8158
2.695	32.9055
2.7	32.9953
2.705	33.0852
2.71	33.1752
2.715	33.2652
2.72	33.355
2.725	33.4446
2.73	33.5339
2.735	33.6229
2.74	33.7117
2.745	33.8003
2.75	33.8887
2.755	33.9771
2.76	34.0654
2.765	34.1536
2.77	34.2416
2.775	34.3294
2.78	34.4169
2.785	34.5042
2.79	34.591
2.795	34.6775
2.8	34.7636
2.805	34.8495
2.81	34.9351
2.815	35.0206
2.82	35.106
2.825	35.1913
2.83	35.2765
2.835	35.3616
2.84	35.4465
2.845	35.5313
2.85	35.6159
2.855	35.7004
2.86	35.7849
2.865	35.8694
2.87	35.9539
2.875	36.0387
2.88	36.1236
2.885	36.2087
2.89	36.294
2.895	36.3797
2.9	36.4655
2.905	36.5517
2.91	36.6383
2.915	36.7252
2.92	36.8124
2.925	36.9
2.93	36.988
2.935	37.0761
2.94	37.1643
2.945	37.2525
2.95	37.3405
2.955	37.4284
2.96	37.5162
2.965	37.6038
2.97	37.6914
2.975	37.7789
2.98	37.8664
2.985	37.9539
2.99	38.0414
2.995	38.129
3	38.2166
3.005	38.3043
3.01	38.3921
3.015	38.4799
3.02	38.5679
3.025	38.6559
3.03	38.7438
3.035	38.8318
3.04	38.9197
3.045	39.0076
3.05	39.0955
3.055	39.1834
3.06	39.2714
3.065	39.3595
3.07	39.4476
3.075	39.5359
3.08	39.6241
3.085	39.7125
3.09	39.8009
3.095	39.8895
3.1	39.9781
3.105	40.0669
3.11	40.1557
3.115	40.2446
3.12	40.3336
3.125	40.4225
3.13	40.5114
3.135	40.6002
3.14	40.6891
3.145	40.7779
3.15	40.8669
3.155	40.9559
3.16	41.045
3.165	41.1343
3.17	41.2238
3.175	41.3134
3.18	41.4032
3.185	41.4931
3.19	41.583
3.195	41.6728
3.2	41.7626
3.205	41.8521
3.21	41.9415
3.215	42.0307
3.22	42.1199
3.225	42.209
3.23	42.2982
3.235	42.3875
3.24	42.4771
3.245	42.567
3.25	42.6572
3.255	42.7477
3.26	42.8385
3.265	42.9295
3.27	43.0206
3.275	43.1119
3.28	43.2033
3.285	43.2947
3.29	43.3861
3.295	43.4776
3.3	43.5691
3.305	43.6606
3.31	43.7521
3.315	43.8438
3.32	43.9355
3.325	44.0273
3.33	44.1193
3.335	44.2114
3.34	44.3037
3.345	44.3962
3.35	44.4888
3.355	44.5816
3.36	44.6745
3.365	44.7677
3.37	44.8611
3.375	44.9547
3.38	45.0485
3.385	45.1424
3.39	45.2365
3.395	45.3307
3.4	45.4251
3.405	45.5195
3.41	45.6141
3.415	45.7087
3.42	45.8034
3.425	45.8981
3.43	45.9929
3.435	46.0878
3.44	46.1826
3.445	46.2774
3.45	46.3721
3.455	46.4667
3.46	46.5613
3.465	46.6558
3.47	46.7505
3.475	46.8451
3.48	46.9398
3.485	47.0345
3.49	47.1292
3.495	47.2239
3.5	47.3185
3.505	47.4131
3.51	47.5075
3.515	47.6019
3.52	47.6963
3.525	47.7907
3.53	47.8852
3.535	47.9799
3.54	48.0749
3.545	48.1703
3.55	48.266
3.555	48.3621
3.56	48.4585
3.565	48.5552
3.57	48.6522
3.575	48.7493
3.58	48.8463
3.585	48.9431
3.59	49.0397
3.595	49.1362
3.6	49.2326
3.605	49.329
3.61	49.4255
3.615	49.5223
3.62	49.6193
3.625	49.7165
3.63	49.8139
3.635	49.9115
3.64	50.0092
3.645	50.107
3.65	50.2049
3.655	50.3028
3.66	50.4008
3.665	50.4988
3.67	50.5968
3.675	50.6948
3.68	50.7927
3.685	50.8906
3.69	50.9885
3.695	51.0863
3.7	51.1842
3.705	51.2822
3.71	51.3804
3.715	51.4789
3.72	51.5776
3.725	51.6766
3.73	51.776
3.735	51.8757
3.74	51.9757
3.745	52.076
3.75	52.1765
3.755	52.2772
3.76	52.378
3.765	52.479
3.77	52.58
3.775	52.6811
3.78	52.7823
3.785	52.8835
3.79	52.9849
3.795	53.0863
3.8	53.1877
3.805	53.2891
3.81	53.3906
3.815	53.492
3.82	53.5935
3.825	53.695
3.83	53.7967
3.835	53.8986
3.84	54.0007
3.845	54.103
3.85	54.2056
3.855	54.3085
3.86	54.4115
3.865	54.5146
3.87	54.6178
3.875	54.7209
3.88	54.8239
3.885	54.9266
3.89	55.0289
3.895	55.1309
3.9	55.2324
3.905	55.3334
3.91	55.4339
3.915	55.5341
3.92	55.6339
3.925	55.7333
3.93	55.8325
3.935	55.9315
3.94	56.0302
3.945	56.1287
3.95	56.2271
3.955	56.3254
3.96	56.4237
3.965	56.5219
3.97	56.6203
3.975	56.7187
3.98	56.8172
3.985	56.9158
3.99	57.0144
3.995	57.1131
4	57.2118
4.005	57.3105
4.01	57.4093
4.015	57.5081
4.02	57.607
4.025	57.7061
4.03	57.8054
4.035	57.905
4.04	58.0048
4.045	58.1048
4.05	58.2049
4.055	58.3051
4.06	58.4053
4.065	58.5054
4.07	58.6054
4.075	58.7052
4.08	58.8049
4.085	58.9046
4.09	59.0042
4.095	59.1039
4.1	59.2035
4.105	59.3032
4.11	59.4028
4.115	59.5023
4.12	59.6017
4.125	59.7012
4.13	59.8006
4.135	59.9
4.14	59.9995
4.145	60.0988
4.15	60.1979
4.155	60.2966
4.16	60.3947
4.165	60.4921
4.17	60.5887
4.175	60.6847
4.18	60.7802
4.185	60.8752
4.19	60.9699
4.195	61.0642
4.2	61.1582
4.205	61.2515
4.21	61.3442
4.215	61.4359
4.22	61.527
4.225	61.6173
4.23	61.7072
4.235	61.7967
4.24	61.8861
4.245	61.9753
4.25	62.0644
4.255	62.1536
4.26	62.2429
4.265	62.3323
4.27	62.422
4.275	62.5118
4.28	62.6019
4.285	62.6923
4.29	62.7829
4.295	62.8739
4.3	62.9653
4.305	63.057
4.31	63.1491
4.315	63.2417
4.32	63.3348
4.325	63.4283
4.33	63.5221
4.335	63.6162
4.34	63.7106
4.345	63.8052
4.35	63.9001
4.355	63.9953
4.36	64.0909
4.365	64.1869
4.37	64.2832
4.375	64.38
4.38	64.4771
4.385	64.5745
4.39	64.6723
4.395	64.7703
4.4	64.8685
4.405	64.9669
4.41	65.0652
4.415	65.1635
4.42	65.2618
4.425	65.3599
4.43	65.458
4.435	65.556
4.44	65.6541
4.445	65.7523
4.45	65.8505
4.455	65.9487
4.46	66.047
4.465	66.1452
4.47	66.2433
4.475	66.3414
4.48	66.4394
4.485	66.5372
4.49	66.635
4.495	66.7329
4.5	66.8307
4.505	66.9287
4.51	67.0269
4.515	67.1253
4.52	67.2239
4.525	67.3228
4.53	67.422
4.535	67.5215
4.54	67.6215
4.545	67.7218
4.55	67.8225
4.555	67.9237
4.56	68.0253
4.565	68.1274
4.57	68.2299
4.575	68.3328
4.58	68.4361
4.585	68.5397
4.59	68.6436
4.595	68.7476
4.6	68.8517
4.605	68.9558
4.61	69.0597
4.615	69.1635
4.62	69.2669
4.625	69.3702
4.63	69.4732
4.635	69.5761
4.64	69.6791
4.645	69.7821
4.65	69.8852
4.655	69.9884
4.66	70.0918
4.665	70.1953
4.67	70.2988
4.675	70.4026
4.68	70.5065
4.685	70.6105
4.69	70.7148
4.695	70.8194
4.7	70.9243
4.705	71.0294
4.71	71.1349
4.715	71.2406
4.72	71.3466
4.725	71.4528
4.73	71.5591
4.735	71.6656
4.74	71.7722
4.745	71.8788
4.75	71.9853
4.755	72.0918
4.76	72.1982
4.765	72.3045
4.77	72.4107
4.775	72.5168
4.78	72.6228
4.785	72.7287
4.79	72.8345
4.795	72.9401
4.8	73.0456
4.805	73.1509
4.81	73.2562
4.815	73.3615
4.82	73.4668
4.825	73.5723
4.83	73.678
4.835	73.7839
4.84	73.8902
4.845	73.9967
4.85	74.1035
4.855	74.2105
4.86	74.3178
4.865	74.4252
4.87	74.5328
4.875	74.6404
4.88	74.7482
4.885	74.856
4.89	74.9639
4.895	75.0719
4.9	75.1801
4.905	75.2884
4.91	75.3969
4.915	75.5056
4.92	75.6146
4.925	75.724
4.93	75.8337
4.935	75.9438
4.94	76.0543
4.945	76.1654
4.95	76.2769
4.955	76.389
4.96	76.5017
4.965	76.615
4.97	76.7288
4.975	76.843
4.98	76.9577
4.985	77.0728
4.99	77.1882
4.995	77.3039
5	77.4198
5.005	77.536
5.01	77.6524
5.015	77.769
5.02	77.8857
5.025	78.0026
5.03	78.1197
5.035	78.2368
5.04	78.3541
5.045	78.4715
5.05	78.5888
5.055	78.7062
5.06	78.8234
5.065	78.9405
5.07	79.0573
5.075	79.1738
5.08	79.2901
5.085	79.4062
5.09	79.5221
5.095	79.6379
5.1	79.7538
5.105	79.8696
5.11	79.9853
5.115	80.1009
5.12	80.2162
5.125	80.3311
5.13	80.4457
5.135	80.5599
5.14	80.6738
5.145	80.7874
5.15	80.9007
5.155	81.0138
5.16	81.1267
5.165	81.2393
5.17	81.3517
5.175	81.4639
5.18	81.5758
5.185	81.6875
5.19	81.799
5.195	81.9103
5.2	82.0214
5.205	82.1324
5.21	82.2434
5.215	82.3545
5.22	82.4658
5.225	82.5774
5.23	82.6893
5.235	82.8014
5.24	82.9139
5.245	83.0266
5.25	83.1395
5.255	83.2525
5.26	83.3654
5.265	83.4782
5.27	83.5907
5.275	83.7028
5.28	83.8145
5.285	83.9257
5.29	84.0365
5.295	84.1469
5.3	84.257
5.305	84.367
5.31	84.4769
5.315	84.5868
5.32	84.6967
5.325	84.8067
5.33	84.9166
5.335	85.0267
5.34	85.1368
5.345	85.2469
5.35	85.3571
5.355	85.4672
5.36	85.5772
5.365	85.687
5.37	85.7966
5.375	85.906
5.38	86.0151
5.385	86.1242
5.39	86.2331
5.395	86.3421
5.4	86.4511
5.405	86.5601
5.41	86.6691
5.415	86.7779
5.42	86.8866
5.425	86.995
5.43	87.1032
5.435	87.2113
5.44	87.3195
5.445	87.4278
5.45	87.5365
5.455	87.6454
5.46	87.7547
5.465	87.8643
5.47	87.9742
5.475	88.0843
5.48	88.1947
5.485	88.3051
5.49	88.4157
5.495	88.5262
5.5	88.6366
5.505	88.747
5.51	88.8574
5.515	88.9678
5.52	89.0782
5.525	89.1887
5.53	89.2994
5.535	89.4101
5.54	89.5208
5.545	89.6316
5.55	89.7423
5.555	89.853
5.56	89.9637
5.565	90.0742
5.57	90.1847
5.575	90.2951
5.58	90.4054
5.585	90.5156
5.59	90.6258
5.595	90.7359
5.6	90.8459
5.605	90.9558
5.61	91.0656
5.615	91.1751
5.62	91.2844
5.625	91.3933
5.63	91.5018
5.635	91.6101
5.64	91.7182
5.645	91.8263
5.65	91.9345
5.655	92.0428
5.66	92.1514
5.665	92.2602
5.67	92.3693
5.675	92.4787
5.68	92.5884
5.685	92.6984
5.69	92.8088
5.695	92.9196
5.7	93.0306
5.705	93.142
5.71	93.2537
5.715	93.3656
5.72	93.4778
5.725	93.5901
5.73	93.7025
5.735	93.8148
5.74	93.9271
5.745	94.0391
5.75	94.1508
5.755	94.262
5.76	94.3728
5.765	94.4832
5.77	94.5932
5.775	94.703
5.78	94.8127
5.785	94.9222
5.79	95.0314
5.795	95.1404
5.8	95.2491
5.805	95.3575
5.81	95.4656
5.815	95.5735
5.82	95.6811
5.825	95.7885
5.83	95.8955
5.835	96.0023
5.84	96.1087
5.845	96.2148
5.85	96.3207
5.855	96.4263
5.86	96.5316
5.865	96.6369
5.87	96.7421
5.875	96.8472
5.88	96.9523
5.885	97.0574
5.89	97.1626
5.895	97.2678
5.9	97.373
5.905	97.4783
5.91	97.5835
5.915	97.6886
5.92	97.7935
5.925	97.8981
5.93	98.0023
5.935	98.1061
5.94	98.2095
5.945	98.3126
5.95	98.4154
5.955	98.518
5.96	98.6205
5.965	98.7229
5.97	98.8254
5.975	98.928
5.98	99.0307
5.985	99.1337
5.99	99.2368
5.995	99.3403
6	99.444
6.005	99.548
6.01	99.6523
6.015	99.7569
6.02	99.8617
6.025	99.9667
6.03	100.072
6.035	100.177
6.04	100.283
6.045	100.388
6.05	100.494
6.055	100.6
6.06	100.706
6.065	100.811
6.07	100.916
6.075	101.02
6.08	101.125
6.085	101.228
6.09	101.331
6.095	101.434
6.1	101.537
6.105	101.639
6.11	101.741
6.115	101.843
6.12	101.945
6.125	102.047
6.13	102.149
6.135	102.25
6.14	102.352
6.145	102.454
6.15	102.555
6.155	102.657
6.16	102.758
6.165	102.859
6.17	102.959
6.175	103.058
6.18	103.158
6.185	103.256
6.19	103.354
6.195	103.452
6.2	103.549
6.205	103.646
6.21	103.744
6.215	103.841
6.22	103.938
6.225	104.036
6.23	104.134
6.235	104.233
6.24	104.332
6.245	104.432
6.25	104.532
6.255	104.633
6.26	104.734
6.265	104.836
6.27	104.938
6.275	105.04
6.28	105.142
6.285	105.245
6.29	105.348
6.295	105.451
6.3	105.554
6.305	105.657
6.31	105.76
6.315	105.864
6.32	105.968
6.325	106.072
6.33	106.176
6.335	106.281
6.34	106.386
6.345	106.491
6.35	106.596
6.355	106.702
6.36	106.807
6.365	106.913
6.37	107.019
6.375	107.124
6.38	107.23
6.385	107.335
6.39	107.44
6.395	107.544
6.4	107.648
6.405	107.752
6.41	107.855
6.415	107.958
6.42	108.06
6.425	108.163
6.43	108.266
6.435	108.37
6.44	108.473
6.445	108.577
6.45	108.68
6.455	108.785
6.46	108.889
6.465	108.993
6.47	109.098
6.475	109.203
6.48	109.307
6.485	109.412
6.49	109.516
6.495	109.621
6.5	109.726
6.505	109.83
6.51	109.936
6.515	110.041
6.52	110.147
6.525	110.254
6.53	110.361
6.535	110.468
6.54	110.576
6.545	110.684
6.55	110.793
6.555	110.902
6.56	111.011
6.565	111.12
6.57	111.23
6.575	111.339
6.58	111.45
6.585	111.56
6.59	111.67
6.595	111.781
6.6	111.892
6.605	112.002
6.61	112.112
6.615	112.222
6.62	112.332
6.625	112.442
6.63	112.551
6.635	112.66
6.64	112.77
6.645	112.879
6.65	112.989
6.655	113.099
6.66	113.209
6.665	113.32
6.67	113.431
6.675	113.542
6.68	113.653
6.685	113.765
6.69	113.877
6.695	113.988
6.7	114.1
6.705	114.211
6.71	114.322
6.715	114.433
6.72	114.543
6.725	114.653
6.73	114.763
6.735	114.872
6.74	114.981
6.745	115.089
6.75	115.197
6.755	115.305
6.76	115.413
6.765	115.52
6.77	115.627
6.775	115.734
6.78	115.841
6.785	115.948
6.79	116.054
6.795	116.161
6.8	116.268
6.805	116.375
6.81	116.482
6.815	116.588
6.82	116.694
6.825	116.799
6.83	116.904
6.835	117.008
6.84	117.112
6.845	117.216
6.85	117.319
6.855	117.422
6.86	117.524
6.865	117.627
6.87	117.73
6.875	117.833
6.88	117.936
6.885	118.039
6.89	118.143
6.895	118.247
6.9	118.352
6.905	118.457
6.91	118.562
6.915	118.668
6.92	118.773
6.925	118.879
6.93	118.985
6.935	119.091
6.94	119.197
6.945	119.303
6.95	119.409
6.955	119.515
6.96	119.621
6.965	119.727
6.97	119.833
6.975	119.938
6.98	120.044
6.985	120.15
6.99	120.255
6.995	120.361
7	120.467
7.005	120.573
7.01	120.679
7.015	120.785
7.02	120.891
7.025	120.998
7.03	121.104
7.035	121.211
7.04	121.318
7.045	121.426
7.05	121.533
7.055	121.642
7.06	121.75
7.065	121.859
7.07	121.968
7.075	122.077
7.08	122.186
7.085	122.296
7.09	122.406
7.095	122.515
7.1	122.625
7.105	122.735
7.11	122.844
7.115	122.954
7.12	123.063
7.125	123.173
7.13	123.282
7.135	123.392
7.14	123.502
7.145	123.611
7.15	123.721
7.155	123.831
7.16	123.94
7.165	124.049
7.17	124.158
7.175	124.266
7.18	124.374
7.185	124.481
7.19	124.588
7.195	124.694
7.2	124.8
7.205	124.906
7.21	125.011
7.215	125.117
7.22	125.222
7.225	125.327
7.23	125.433
7.235	125.538
7.24	125.643
7.245	125.749
7.25	125.854
7.255	125.959
7.26	126.064
7.265	126.168
7.27	126.273
7.275	126.377
7.28	126.481
7.285	126.584
7.29	126.688
7.295	126.791
7.3	126.895
7.305	126.998
7.31	127.101
7.315	127.204
7.32	127.307
7.325	127.41
7.33	127.512
7.335	127.614
7.34	127.715
7.345	127.816
7.35	127.916
7.355	128.016
7.36	128.116
7.365	128.216
7.37	128.316
7.375	128.417
7.38	128.517
7.385	128.617
7.39	128.718
7.395	128.819
7.4	128.919
7.405	129.02
7.41	129.122
7.415	129.223
7.42	129.324
7.425	129.426
7.43	129.527
7.435	129.629
7.44	129.731
7.445	129.833
7.45	129.935
7.455	130.037
7.46	130.14
7.465	130.242
7.47	130.345
7.475	130.448
7.48	130.551
7.485	130.654
7.49	130.757
7.495	130.86
7.5	130.964
7.505	131.068
7.51	131.172
7.515	131.276
7.52	131.381
7.525	131.485
7.53	131.59
7.535	131.695
7.54	131.8
7.545	131.906
7.55	132.013
7.555	132.12
7.56	132.227
7.565	132.335
7.57	132.444
7.575	132.553
7.58	132.662
7.585	132.772
7.59	132.882
7.595	132.993
7.6	133.104
7.605	133.214
7.61	133.325
7.615	133.435
7.62	133.545
7.625	133.654
7.63	133.763
7.635	133.871
7.64	133.979
7.645	134.086
7.65	134.194
7.655	134.301
7.66	134.409
7.665	134.516
7.67	134.624
7.675	134.732
7.68	134.839
7.685	134.947
7.69	135.055
7.695	135.163
7.7	135.271
7.705	135.379
7.71	135.488
7.715	135.596
7.72	135.705
7.725	135.815
7.73	135.924
7.735	136.035
7.74	136.145
7.745	136.256
7.75	136.367
7.755	136.479
7.76	136.59
7.765	136.702
7.77	136.814
7.775	136.926
7.78	137.038
7.785	137.15
7.79	137.263
7.795	137.375
7.8	137.488
7.805	137.601
7.81	137.713
7.815	137.826
7.82	137.938
7.825	138.049
7.83	138.16
7.835	138.271
7.84	138.382
7.845	138.492
7.85	138.602
7.855	138.711
7.86	138.821
7.865	138.931
7.87	139.04
7.875	139.149
7.88	139.257
7.885	139.365
7.89	139.473
7.895	139.581
7.9	139.688
7.905	139.795
7.91	139.902
7.915	140.008
7.92	140.114
7.925	140.22
7.93	140.325
7.935	140.43
7.94	140.535
7.945	140.64
7.95	140.746
7.955	140.851
7.96	140.957
7.965	141.063
7.97	141.169
7.975	141.276
7.98	141.383
7.985	141.49
7.99	141.598
7.995	141.706
8	141.814
8.005	141.923
8.01	142.032
8.015	142.141
8.02	142.251
8.025	142.362
8.03	142.473
8.035	142.584
8.04	142.697
